"unit_id","type","area","status","price","location","floor_number","transaction_id","customer_id","portfolio_id","monthly_rent"
"1166","Apartment","317.9","Under Construction","2339108.52","New Victorside","12","","","224.0","63295.47"
"1167","Commercial","302.2","Reserved","336190.18","East Adrienne","6","","","","32403.75"
"1168","Commercial","92.62","Under Construction","2208971.19","Maysshire","29","","","267.0",""
"1169","Commercial","346.09","Available","1905965.13","North Paultown","28","","","377.0","53571.5"
"1170","Commercial","245.42","Under Construction","417429.1","Brownbury","25","","","271.0","29056.81"
"1171","Apartment","91.82","Sold","1826037.2","Paulmouth","30","","","280.0",""
"1172","Villa","101.49","Available","1770178.2","Paulfort","30","2455.0","7708.0","371.0",""
"1173","Villa","322.29","Reserved","1175295.97","New Amandatown","22","125.0","7420.0","389.0",""
"1174","Commercial","91.12","Reserved","821262.02","Port Valerie","29","1801.0","104.0","379.0",""
"1175","Commercial","167.84","Available","1765943.58","West Ronaldville","5","","","221.0","12644.47"
"1176","Villa","379.06","Under Construction","1914467.86","Lopezhaven","10","","","361.0",""
"1177","Commercial","112.32","Available","1811952.74","Louisstad","8","5719.0","7016.0","296.0",""
"1178","Commercial","312.43","Reserved","1882895.96","New Lonnie","14","","","71.0",""
"1179","Studio","113.41","Sold","436096.29","East Jeffrey","16","","","212.0",""
"1180","Studio","133.14","Available","946385.67","Walkerland","28","","","213.0",""
"1181","Villa","364.37","Under Construction","1857913.65","Jonesland","14","","","199.0","74334.32"
"1182","Villa","59.33","Sold","78312.89","Danielmouth","27","","","172.0",""
"1183","Commercial","325.14","Under Construction","734254.36","Jenniferberg","14","","","8.0",""
"1184","Commercial","173.64","Sold","1389664.96","Johnsonberg","10","","","144.0",""
"1185","Villa","77.5","Under Construction","1624601.32","West Megan","9","","","145.0",""
"1186","Studio","169.94","Available","1600152.05","Port Derekfurt","11","","","95.0","67384.53"
"1187","Villa","106.01","Available","2330639.08","Dannyhaven","29","1772.0","2535.0","43.0","44332.3"
"1188","Commercial","418.02","Sold","558938.7","Christinaton","20","371.0","4925.0","183.0",""
"1189","Commercial","285.89","Reserved","1039523.44","South Thomasmouth","19","411.0","5484.0","","62840.89"
"1190","Apartment","286.45","Under Construction","1261562.87","East Kimberlyland","6","","","31.0",""
"1191","Apartment","413.89","Reserved","973936.81","North Kristen","1","","","82.0",""
"1192","Commercial","126.29","Available","1539847.91","Danafort","4","724.0","6745.0","50.0",""
"1193","Villa","293.97","Sold","1125781.82","Lake Donna","7","5115.0","5601.0","370.0",""
"1194","Studio","236.94","Sold","2400905.87","Lake Katherine","11","2403.0","7103.0","267.0",""
"1195","Villa","339.06","Sold","320974.29","Milesmouth","15","","","339.0",""
"1196","Villa","123.03","Reserved","2440162.75","Mitchellborough","10","1922.0","1135.0","40.0","59211.38"
"1197","Studio","414.74","Available","794460.59","Greerland","18","","","76.0",""
"1198","Commercial","342.87","Available","1799306.64","Jordanfort","7","","","249.0",""
"1199","Studio","157.3","Reserved","1399500.0","Cordovaview","6","5554.0","4397.0","34.0",""
"1200","Apartment","295.38","Sold","1228772.94","Darylview","5","","","314.0",""
"1201","Commercial","378.28","Under Construction","2090529.15","Rogersville","28","","","265.0","68645.64"
"1202","Commercial","368.42","Reserved","1245804.52","Stacybury","14","2561.0","6970.0","209.0",""
"1203","Studio","193.3","Reserved","2086871.9","East Jeremy","0","3748.0","4834.0","214.0",""
"1204","Commercial","238.43","Available","653609.93","Jacksonport","1","","","94.0",""
"1205","Studio","245.55","Sold","397532.06","Katiebury","16","5359.0","1115.0","396.0",""
"1206","Commercial","322.03","Available","873007.14","East Jessica","10","","","232.0",""
"1207","Apartment","143.17","Available","2393446.43","South David","11","4708.0","5639.0","","63042.96"
"1208","Commercial","361.63","Under Construction","1578118.82","East Lauraland","7","","","201.0",""
"1209","Villa","383.26","Sold","1909948.08","North Calvinchester","12","","","104.0",""
"1210","Villa","283.49","Sold","2404754.78","Lyonsport","26","","","",""
"1211","Villa","114.51","Available","2361280.31","Ramosview","28","","","336.0",""
"1212","Apartment","201.6","Available","1344577.51","Williambury","10","6185.0","5704.0","399.0","13328.19"
"1213","Studio","259.14","Sold","1547456.54","Kimhaven","26","","","40.0",""
"1214","Apartment","449.05","Reserved","2439221.41","North Nicole","12","","","107.0",""
"1215","Apartment","436.05","Under Construction","903550.75","Timothyfurt","26","","","83.0",""
"1216","Commercial","446.38","Sold","1165921.47","Markburgh","8","6811.0","3076.0","315.0",""
"1217","Apartment","388.51","Reserved","579983.92","South Amy","28","","","36.0","42443.32"
"1218","Apartment","435.9","Available","2370226.92","Lake Karamouth","28","2066.0","2531.0","74.0",""
"1219","Studio","318.75","Reserved","2004645.09","Walkerton","3","","","10.0",""
"1220","Studio","108.22","Sold","1818063.45","Glassmouth","0","4938.0","6269.0","107.0",""
"1221","Apartment","291.49","Available","274301.75","Phillipland","18","2264.0","5076.0","90.0",""
"1222","Studio","81.96","Available","315686.86","Elijahland","2","130.0","4520.0","89.0","59051.13"
"1223","Villa","93.81","Sold","1195944.06","South Elaine","18","","","102.0",""
"1224","Commercial","183.15","Reserved","1398735.14","New Kenneth","24","","","153.0","57692.21"
"1225","Commercial","319.16","Available","1313023.79","Millerchester","27","","","211.0","39289.45"
"1226","Studio","200.09","Sold","2161679.37","Abigailbury","23","3559.0","2213.0","",""
"1227","Villa","172.3","Reserved","685446.26","Port Kathleen","10","","","8.0","60491.98"
"1228","Villa","184.3","Sold","2125146.57","Lake Matthew","3","","","66.0",""
"1229","Commercial","171.07","Reserved","1769764.82","Port Kevin","11","","","373.0",""
"1230","Studio","53.72","Available","994629.06","Taylorland","6","","","217.0",""
"1231","Commercial","177.44","Reserved","2050862.91","East Cynthia","12","6992.0","7421.0","395.0",""
"1232","Apartment","436.33","Reserved","1179159.13","Martinezview","24","","","340.0",""
"1233","Villa","377.31","Available","1764252.02","Lake Tami","30","","","12.0",""
"1234","Villa","436.47","Reserved","2037215.86","West Carlosbury","4","","","325.0",""
"1235","Commercial","67.15","Reserved","1797540.22","New Joshuamouth","12","","","155.0",""
"1236","Studio","257.23","Reserved","90268.34","New Michelleshire","3","","","172.0","23099.78"
"1237","Commercial","417.53","Reserved","2318850.36","Fletcherside","2","3807.0","7806.0","240.0",""
"1238","Apartment","366.52","Under Construction","2455360.03","Ashleyburgh","12","","","298.0",""
"1239","Villa","369.72","Available","75000.26","North Glenn","27","","","332.0","25875.41"
"1240","Villa","47.71","Under Construction","280564.52","Walkerview","16","4159.0","1211.0","143.0","20631.9"
"1241","Studio","243.98","Reserved","2126453.41","Port Donna","18","","","318.0",""
"1242","Villa","392.72","Reserved","1559694.55","South Scottfurt","21","6642.0","7206.0","382.0",""
"1243","Villa","420.19","Under Construction","1275152.7","Frazierbury","21","","","","71566.74"
"1244","Villa","223.44","Available","729201.27","New Robert","19","","","13.0",""
"1245","Apartment","415.31","Under Construction","1000440.94","New Reginamouth","12","2599.0","4254.0","26.0","42258.71"
"1246","Studio","171.48","Available","1673952.12","East Henryberg","27","","","111.0",""
"1247","Apartment","447.94","Under Construction","112508.19","South Marystad","15","","","72.0","72388.45"
"1248","Commercial","36.63","Available","942358.31","Mckenzieborough","28","651.0","7309.0","20.0","16814.12"
"1249","Studio","349.3","Sold","173996.56","Vaughnmouth","5","","","48.0","46064.86"
"1250","Commercial","157.39","Sold","377492.11","North Ronald","8","","","",""
"1251","Villa","355.3","Available","582671.24","East Johnathan","6","","","219.0",""
"1252","Studio","127.83","Available","723938.12","Karenland","20","","","159.0",""
"1253","Studio","278.51","Available","1666181.53","Penashire","25","4222.0","1663.0","172.0","5337.79"
"1254","Studio","135.38","Reserved","1105878.56","Lake Erin","25","","","135.0",""
"1255","Commercial","172.77","Available","2216218.11","Marquezberg","13","","","350.0",""
"1256","Studio","361.9","Sold","1583431.03","Smithtown","25","","","332.0",""
"1257","Villa","175.29","Sold","1766647.24","West Hannah","22","","","",""
"1258","Studio","385.11","Reserved","1507334.42","Toddview","18","","","314.0",""
"1259","Studio","360.55","Available","1885307.16","East Matthewfort","27","","","363.0","47452.04"
"1260","Commercial","164.56","Under Construction","1877166.29","Port Dawn","7","","","237.0",""
"1261","Apartment","120.82","Under Construction","1959746.45","North Natalieberg","23","","","",""
"1262","Studio","368.89","Available","2064254.95","South Jacob","6","","","40.0","39941.61"
"1263","Commercial","114.88","Sold","294322.82","North Jonport","3","","","25.0",""
"1264","Studio","343.49","Available","2221340.39","Webbview","24","","","275.0",""
"1265","Villa","305.1","Under Construction","403192.15","Hoganberg","27","","","176.0",""
"1266","Villa","422.98","Available","2473299.94","South Amyberg","28","","","217.0",""
"1267","Apartment","214.85","Reserved","1507321.96","Amybury","8","","","12.0","63069.37"
"1268","Commercial","340.6","Sold","2421078.62","Hutchinsonfort","2","1415.0","5510.0","122.0","12731.11"
"1269","Commercial","276.0","Available","1745231.98","Dennisborough","12","2928.0","2411.0","99.0",""
"1270","Villa","404.39","Reserved","2191568.59","New Samuelburgh","8","","","304.0",""
"1271","Apartment","440.87","Reserved","1304592.21","Brownview","16","4323.0","5962.0","",""
"1272","Studio","379.77","Available","1096840.18","East Loganstad","20","","","121.0",""
"1273","Studio","210.26","Available","670703.49","Brownburgh","30","5887.0","5830.0","154.0",""
"1274","Villa","374.57","Reserved","2465247.01","Shellymouth","8","4686.0","5699.0","","23481.97"
"1275","Villa","58.29","Under Construction","2048078.97","North Heather","25","","","10.0","51137.48"
"1276","Villa","433.28","Sold","667986.09","New Heatherstad","11","","","162.0","9398.1"
"1277","Studio","239.36","Reserved","259391.76","Shawnshire","16","","","",""
"1278","Studio","143.64","Reserved","358645.76","New Jennifer","23","","","136.0",""
"1279","Apartment","128.01","Under Construction","310054.4","Charleston","0","2383.0","6253.0","26.0",""
"1280","Commercial","430.87","Sold","732478.65","South Megantown","24","","","270.0",""
"1281","Apartment","219.22","Sold","2251598.93","Port Herbert","16","6231.0","6291.0","370.0",""
"1282","Apartment","316.09","Under Construction","1564191.83","Woodchester","20","4047.0","1649.0","203.0","57622.8"
"1283","Apartment","378.96","Reserved","2200289.71","Joannport","18","","","83.0","52840.61"
"1284","Studio","404.35","Under Construction","1361723.94","Petersonshire","8","6157.0","2633.0","254.0",""
"1285","Commercial","150.08","Available","2206187.94","Cooperhaven","19","","","147.0",""
"1286","Studio","259.71","Reserved","2270037.09","Michelleburgh","11","","","250.0","7052.75"
"1287","Apartment","199.97","Under Construction","2372122.29","Perryhaven","7","","","122.0","22973.41"
"1288","Villa","425.74","Reserved","2387061.03","South Anachester","16","5368.0","4409.0","79.0","71042.82"
"1289","Apartment","268.92","Reserved","1635001.65","Thompsonburgh","17","","","232.0",""
"1290","Apartment","395.89","Available","1950947.85","Davidberg","14","211.0","7979.0","",""
"1291","Villa","296.49","Available","2456535.55","South Rebeccachester","26","205.0","1165.0","281.0","56111.42"
"1292","Villa","439.83","Under Construction","190601.76","West Melissamouth","16","","","",""
"1293","Apartment","92.67","Reserved","1156074.17","Lake Michelehaven","16","4650.0","3153.0","217.0","33250.84"
"1294","Villa","359.83","Reserved","443504.36","New Joshuaview","27","","","371.0",""
"1295","Commercial","440.08","Available","821911.39","Mooneyfurt","19","","","384.0","36598.2"
"1296","Studio","149.02","Reserved","1469440.86","East Christinahaven","13","","","215.0","8455.78"
"1297","Apartment","97.12","Under Construction","1877204.37","Thomasfort","19","","","",""
"1298","Apartment","112.4","Sold","627010.41","Lake Michaelmouth","17","6679.0","1391.0","187.0",""
"1299","Commercial","364.09","Under Construction","278587.89","Fredhaven","4","4673.0","6314.0","34.0",""
"1300","Commercial","216.55","Under Construction","106505.3","Jenniferborough","24","","","365.0",""
"1301","Villa","178.93","Sold","1762504.44","Clarkeshire","14","","","188.0",""
"1302","Studio","72.39","Under Construction","2226419.84","East Lindsey","9","","","",""
"1303","Villa","412.44","Under Construction","307226.42","East Courtneyton","12","","","353.0",""
"1304","Studio","446.15","Reserved","778947.41","West John","22","1209.0","7280.0","6.0",""
"1305","Apartment","69.9","Available","62414.43","Port Waltermouth","4","","","389.0",""
"1306","Studio","204.54","Available","1593034.46","West Collin","4","532.0","2913.0","",""
"1307","Apartment","172.85","Reserved","2099957.55","Greerville","27","","","275.0",""
"1308","Studio","332.39","Available","907895.75","Rhondamouth","3","4643.0","5050.0","",""
"1309","Commercial","339.74","Sold","2354194.96","Jamesstad","22","","","199.0",""
"1310","Studio","73.63","Under Construction","799954.7","Jonesstad","14","4337.0","7957.0","335.0",""
"1311","Commercial","227.28","Sold","1270075.81","Port Claudia","5","","","304.0","45206.87"
"1312","Commercial","159.76","Reserved","1684786.13","Lake Tyler","20","1117.0","4928.0","374.0",""
"1313","Studio","302.71","Reserved","1465662.69","Thomasview","21","2069.0","6828.0","31.0",""
"1314","Studio","82.21","Reserved","1218571.33","Dickersonport","5","","","","31073.24"
"1315","Apartment","238.78","Reserved","2308572.77","Robintown","21","6960.0","7916.0","164.0",""
"1316","Commercial","234.42","Under Construction","84252.94","Lake Angelamouth","9","","","91.0",""
"1317","Commercial","217.12","Reserved","2060588.04","East Jennifer","29","6832.0","1244.0","200.0","63284.63"
"1318","Villa","248.06","Under Construction","661934.08","South Jamesfurt","22","2863.0","1092.0","",""
"1319","Studio","228.01","Reserved","1431070.44","West Jessicaborough","5","","","266.0",""
"1320","Commercial","449.95","Under Construction","1628236.32","Kimberlystad","7","","","103.0",""
