unit_id,type,area,status,price,location,floor_number,transaction_id,customer_id,portfolio_id,project_id,monthly_rent
2952,Villa,68.13,Sold,2108277.25,Wilsonmouth,24,6387,5429,35,136,
2953,Studio,378.86,Available,838885.05,West Kurt,28,,,297,87,19325.48
2954,Commercial,161.61,Sold,2037914.6,Aprilview,7,2175,255,153,139,
2955,Villa,380.14,Under Construction,857820.02,Paulaside,5,,,304,86,36370.24
2956,Commercial,92.66,Available,1198507.91,West Elizabethhaven,21,,,14,137,59929.99
2957,Studio,100.92,Available,2371528.47,West Lisaview,26,,,167,46,49806.77
2958,Commercial,438.47,Under Construction,489967.96,New Nicoleland,13,,,45,155,14384.07
2959,Apartment,42.0,Under Construction,1825519.44,West Amandatown,5,,,135,40,39357.49
2960,Villa,108.9,Reserved,1988305.17,Alexandraton,8,,,41,135,19353.34
2961,Studio,91.02,Available,1085278.53,Andreaborough,6,,,167,5,7276.25
2962,Apartment,144.25,Under Construction,959766.73,South Patricia,28,,,400,75,51408.12
2963,Commercial,363.91,Available,1134748.0,East Jerry,28,,,261,51,44025.35
2964,Villa,270.99,Sold,885062.54,West Timothystad,8,2995,6529,317,163,
2965,Villa,336.24,Sold,1724572.93,Benjaminmouth,29,3813,321,250,34,
2966,Commercial,291.92,Sold,1563991.03,West Heidi,6,3681,2209,10,112,
2967,Commercial,318.44,Available,992136.51,West Nathanview,2,3061,4938,344,151,52406.4
2968,Apartment,102.36,Under Construction,2215519.38,North Jonathanfort,12,,,121,162,21852.35
2969,Studio,86.89,Sold,1520067.14,Heatherstad,17,5827,2057,243,155,
2970,Commercial,191.03,Available,2047974.33,Joshuaberg,5,,,176,165,26985.56
2971,Villa,312.45,Reserved,805232.07,Contrerasfort,4,,,291,128,14148.24
2972,Apartment,196.04,Reserved,1536679.19,East Jason,17,,,71,77,40102.91
2973,Commercial,274.96,Reserved,2470736.51,East Lawrenceton,5,2970,269,144,40,42083.23
2974,Villa,421.58,Sold,338936.33,Lake Paul,30,455,5083,351,154,
2975,Studio,60.47,Reserved,811937.02,Ryanchester,4,,,276,2,9922.16
2976,Commercial,253.24,Available,1321504.07,Port Rachel,23,,,340,118,35352.74
2977,Studio,344.27,Reserved,2429757.77,Bookerborough,16,4291,7197,162,140,52939.0
2978,Villa,84.12,Under Construction,879358.54,Lake Pamela,4,,,236,151,16837.74
2979,Commercial,108.38,Reserved,1384575.95,Nelsonmouth,4,,,172,92,34089.34
2980,Studio,129.31,Reserved,1794148.26,Sanchezview,9,,,99,68,44509.03
2981,Commercial,43.71,Reserved,1019606.37,West Jeffland,29,,,30,157,53628.16
2982,Villa,250.93,Reserved,901688.11,Whiteport,16,,,312,53,16713.22
2983,Apartment,135.99,Available,294431.68,North Charlotte,24,,,78,131,49399.13
2984,Apartment,70.96,Reserved,766122.18,Sandraburgh,25,160,3567,45,60,4649.19
2985,Apartment,359.28,Under Construction,146245.02,Lake Bryan,11,,,329,37,19881.46
2986,Commercial,272.92,Available,1053425.33,Bennettport,4,1587,4883,338,70,18371.72
2987,Apartment,149.2,Sold,2004586.25,Michaelstad,8,2203,592,361,138,
2988,Apartment,439.2,Available,902700.62,Stephanieville,14,,,,114,4270.44
2989,Studio,50.17,Sold,1910072.87,West Pedroburgh,27,3746,7482,154,124,
2990,Villa,264.23,Sold,1969802.01,Stephenland,15,5374,3849,223,168,
2991,Apartment,324.46,Sold,2273390.56,Grimesview,3,4692,7244,242,47,
2992,Commercial,402.62,Sold,1981402.12,West Michaelfort,10,1899,2061,62,149,
2993,Villa,232.2,Under Construction,804909.7,Lake Kristi,26,,,327,168,31407.55
2994,Commercial,243.36,Under Construction,1545175.09,East Kimberly,0,,,396,66,12793.66
2995,Studio,307.08,Under Construction,1168672.26,South Amanda,19,,,102,135,37971.88
2996,Commercial,134.44,Under Construction,1114267.49,Port Jenniferport,4,,,,97,14191.67
2997,Commercial,398.25,Available,1245504.56,East Angela,23,6962,3245,38,103,15048.92
2998,Commercial,52.1,Reserved,1705559.73,East Nicole,28,,,177,68,14449.39
2999,Apartment,445.68,Under Construction,1357565.91,East Edwardchester,2,,,265,76,18760.67
3000,Commercial,307.94,Reserved,724288.81,Luisside,5,,,304,114,49575.91
3001,Studio,162.92,Under Construction,2471206.94,East Daniel,19,,,230,157,37098.4
3002,Apartment,385.43,Sold,228397.9,South Bonnie,15,5903,1674,41,1,
3003,Commercial,179.54,Sold,1856843.36,Nancyville,30,3591,2835,331,63,
3004,Apartment,306.85,Available,525895.65,West Alicetown,3,,,391,162,22659.77
3005,Villa,144.33,Reserved,1552756.92,Nathanhaven,23,,,6,76,21984.96
3006,Apartment,163.26,Available,558076.05,Danielbury,18,,,52,52,25723.57
3007,Commercial,116.13,Sold,2408295.49,Wrightshire,10,1721,4015,248,75,
3008,Commercial,99.12,Reserved,2287596.55,East Robinmouth,12,,,164,77,26851.44
3009,Commercial,191.81,Sold,616733.51,Snyderside,12,4947,2138,201,73,
3010,Apartment,298.84,Sold,1729543.64,North Sarahville,14,6730,3895,19,127,
3011,Studio,229.04,Reserved,186481.89,Derekport,8,4207,2805,370,42,55273.59
3012,Apartment,441.84,Sold,1106056.37,Comptonville,18,1303,6882,377,10,
3013,Apartment,289.67,Under Construction,1153231.63,East Matthew,12,,,243,74,20669.02
3014,Villa,67.09,Reserved,1167365.94,Meyerview,12,,,358,23,49466.3
3015,Villa,42.07,Reserved,1476163.82,Wardhaven,16,,,166,132,53084.78
3016,Apartment,125.28,Reserved,498976.87,North John,13,,,267,88,46792.04
3017,Villa,140.86,Under Construction,520361.46,Keyshire,22,,,267,23,23923.38
3018,Villa,197.89,Reserved,2191547.6,Lake Barbaraville,25,,,393,65,37869.72
3019,Studio,203.47,Under Construction,1359250.51,Lake Melodyview,14,,,21,48,57329.98
3020,Commercial,81.98,Sold,558903.03,South Russell,1,3943,1581,66,85,
3021,Villa,434.45,Available,2395445.88,Timothyshire,21,,,219,149,12275.59
3022,Apartment,95.22,Reserved,1081658.58,Karaville,27,,,9,154,4883.66
3023,Villa,306.78,Available,239865.25,Port Kathrynland,27,,,5,144,5365.72
3024,Studio,236.35,Under Construction,2396577.26,New Mandy,16,,,373,42,26754.16
3025,Apartment,182.94,Reserved,2494993.95,Lake Carolynton,15,,,361,73,32854.2
3026,Studio,190.73,Reserved,995358.99,Hollowayton,11,,,293,44,13307.65
3027,Studio,247.57,Under Construction,1125194.82,Oconnorbury,13,,,5,86,17706.13
3028,Apartment,101.62,Under Construction,812535.23,North Alexis,3,,,303,81,31503.63
3029,Apartment,59.21,Available,426672.87,Robersonville,7,5930,2177,252,113,56964.12
3030,Villa,260.28,Sold,205450.79,Hensleyhaven,8,2443,5512,181,158,
3031,Studio,322.63,Available,201417.03,Michaelshire,25,,,128,98,44854.71
3032,Commercial,346.23,Under Construction,1645143.49,Williamhaven,21,,,138,51,44467.86
3033,Studio,71.51,Sold,1830612.35,Lake Sheila,26,975,1361,192,155,
3034,Villa,91.73,Under Construction,881789.47,Margaretton,22,,,352,15,56679.22
3035,Commercial,243.69,Under Construction,2420194.76,Davilastad,15,,,32,136,7157.5
3036,Studio,233.19,Under Construction,202885.68,East Christophermouth,26,,,336,71,38552.2
3037,Studio,67.66,Sold,479651.12,South Walterbury,3,2024,6667,193,8,
3038,Apartment,142.41,Reserved,1884422.44,Catherineborough,20,,,129,94,11509.8
3039,Villa,386.35,Under Construction,373164.65,Obrienborough,1,,,379,51,4044.18
3040,Commercial,198.94,Available,2449632.02,Shellyton,10,,,360,96,8399.85
3041,Apartment,77.21,Sold,1890357.95,Thomashaven,4,4389,1334,36,136,
3042,Commercial,164.55,Sold,1807339.96,Lake Jessicabury,12,3986,1984,254,64,
3043,Apartment,118.0,Under Construction,1177176.39,Walkershire,9,,,293,4,17386.81
3044,Studio,222.38,Available,1934287.88,New Debbie,7,,,100,103,46196.58
3045,Commercial,249.05,Available,2324511.02,Huntshire,0,,,377,109,17299.48
3046,Apartment,134.73,Available,1553825.68,Mitchellbury,30,,,90,93,38035.23
3047,Commercial,54.31,Available,1539055.4,Parsonsberg,27,,,383,98,23717.3
3048,Studio,345.19,Available,2029858.88,South Christopherville,1,,,198,54,34024.92
3049,Villa,35.71,Under Construction,1609096.23,Evanschester,26,,,147,112,45435.11
3050,Apartment,138.33,Available,1188382.7,Amandaside,15,,,147,160,58012.14
3051,Commercial,158.72,Available,596725.47,South Juliestad,12,,,237,146,14229.58
3052,Commercial,266.9,Under Construction,2376978.4,North Nathaniel,20,,,211,78,37304.03
3053,Apartment,160.88,Sold,1614495.96,Larryburgh,22,1891,154,86,81,
3054,Studio,294.31,Sold,1512466.58,North Lisa,12,5527,4447,10,142,
3055,Villa,101.16,Sold,1604688.66,South Michaelmouth,21,3715,7707,241,102,
3056,Apartment,213.52,Sold,95550.54,Clarkstad,9,2325,4834,321,19,
3057,Apartment,259.0,Under Construction,2473703.53,Wolffort,23,,,28,38,22284.9
3058,Studio,435.71,Sold,285704.07,East Jeff,6,4042,5432,225,55,
3059,Villa,338.97,Under Construction,330108.49,Theresafurt,10,,,3,47,17867.15
3060,Commercial,271.9,Reserved,1502310.25,Jesseberg,23,,,377,175,46962.26
3061,Villa,290.35,Sold,1504356.03,South Coreyfort,29,1649,4814,233,136,
3062,Commercial,413.63,Sold,1157793.84,North Jerryhaven,24,3408,739,251,97,
3063,Villa,128.49,Reserved,446382.03,Bellville,17,,,204,79,25199.69
3064,Commercial,330.79,Under Construction,154231.54,Holmesburgh,16,,,353,165,9485.1
3065,Commercial,79.04,Under Construction,1483862.87,New Caleb,22,,,388,51,16086.15
3066,Studio,104.0,Available,1502288.26,West Steven,12,,,189,126,46155.98
3067,Apartment,172.84,Under Construction,1466601.28,East Michaelatown,20,,,70,70,7691.22
3068,Studio,423.1,Available,875395.65,Munozshire,13,,,290,6,59855.33
3069,Commercial,441.11,Sold,1958117.45,Tarachester,24,4922,3599,274,23,
3070,Apartment,43.33,Reserved,1381513.55,Port Christopher,2,,,250,69,7036.51
3071,Apartment,406.48,Available,1984608.82,Port Isaachaven,3,,,364,57,58395.74
3072,Commercial,287.48,Sold,1329323.37,North Katieland,22,1511,3112,261,58,
3073,Apartment,250.37,Available,996798.52,South Melaniehaven,25,,,219,167,29184.02
3074,Apartment,298.7,Reserved,2335721.64,New Justin,9,,,219,177,36561.29
3075,Villa,390.7,Available,2163810.78,Mcgrathtown,24,,,48,34,32092.3
3076,Apartment,179.2,Under Construction,1616955.99,East William,21,,,128,37,27860.89
3077,Studio,68.8,Sold,975632.3,Lake Patrickbury,27,4056,6732,85,89,
3078,Studio,447.54,Sold,168854.08,South Haley,27,4197,5832,116,138,
3079,Villa,324.12,Available,2110912.33,Port Tammyland,29,,,86,19,39626.1
3080,Studio,271.45,Available,1783508.32,Christophermouth,30,,,25,114,26901.88
3081,Apartment,72.92,Reserved,2407810.8,Lake Alisonberg,8,,,248,145,27073.44
3082,Studio,311.14,Under Construction,1351710.57,Jonesstad,2,,,82,97,5171.04
3083,Commercial,430.39,Sold,1991716.2,New Howard,18,4563,672,232,14,
3084,Villa,96.88,Available,2455039.75,South Ebonybury,13,,,397,132,44740.28
3085,Commercial,231.01,Reserved,1547856.64,North Ashleyfort,14,,,306,16,8190.73
3086,Commercial,267.57,Sold,230469.63,East Chadville,22,4229,4897,55,140,
3087,Commercial,261.11,Sold,1404104.44,Lake Hayden,28,2190,4304,195,36,
3088,Studio,397.89,Sold,1826390.88,Port Pamelachester,24,710,3046,233,173,
3089,Studio,138.56,Sold,2226644.05,South Shelby,4,6039,7415,210,102,
3090,Apartment,272.9,Sold,1535629.72,Hernandezton,12,1647,4095,226,116,
3091,Studio,105.13,Under Construction,2151545.31,Russellberg,28,,,146,66,55995.98
3092,Studio,356.62,Reserved,2354843.51,Willistown,30,,,217,133,19533.39
3093,Studio,392.36,Reserved,1247788.2,East Joshuafort,5,,,240,172,11507.2
3094,Studio,312.55,Available,1726094.66,New Shawnstad,20,,,161,20,18641.62
3095,Commercial,46.41,Under Construction,539625.78,Lawrenceport,15,,,21,5,25187.1
3096,Studio,104.54,Available,525373.37,Port Jackfurt,11,4559,655,221,76,24700.66
3097,Apartment,434.14,Under Construction,1922396.61,North Margaretfort,7,,,190,104,20545.41
3098,Apartment,429.92,Reserved,1631834.64,New Dennischester,2,,,178,107,28416.08
3099,Studio,229.34,Sold,1056323.95,North Kennethland,17,456,7403,253,55,
3100,Villa,131.69,Sold,997248.87,Dyerville,11,1330,3258,97,138,
3101,Apartment,254.08,Available,1343667.01,Davidville,30,,,228,64,46180.74
3102,Apartment,183.9,Sold,1806155.17,West Jon,19,1861,2036,397,9,
3103,Commercial,274.91,Available,2406521.24,East Laura,16,,,40,142,24346.53
3104,Apartment,409.0,Sold,2060574.24,Vasquezburgh,4,4942,92,129,133,
3105,Apartment,299.63,Reserved,1653560.44,East Christopherton,21,,,126,127,6909.7
3106,Commercial,429.34,Sold,311993.36,West Stuart,22,4452,5618,79,65,
3107,Apartment,268.74,Under Construction,858673.46,Walkerhaven,25,,,71,77,26931.41
3108,Studio,288.23,Available,2276685.88,Aguilarfort,0,,,176,10,28538.89
3109,Apartment,444.91,Reserved,1502389.56,North Joseph,3,,,128,137,11312.13
3110,Apartment,113.85,Sold,1804472.04,Cordovaside,20,4443,7848,285,21,
3111,Commercial,55.92,Sold,1226836.86,Ryanview,21,3873,4144,329,39,
3112,Apartment,96.51,Under Construction,1111385.66,Danielsmouth,28,,,230,66,45495.21
3113,Commercial,225.41,Sold,450455.22,Princemouth,30,1062,1174,163,65,
3114,Apartment,139.55,Reserved,950471.99,North Cassidy,27,,,28,28,6034.55
3115,Apartment,277.5,Sold,1538457.79,Robinsontown,24,1035,2088,334,30,
3116,Villa,60.79,Under Construction,1035662.74,West Michaelfort,8,,,21,116,26012.04
3117,Villa,173.54,Reserved,1416462.36,New Christopher,13,,,345,102,22065.53
3118,Studio,207.81,Sold,2003932.69,Ashleystad,18,4025,656,97,68,
3119,Studio,102.28,Reserved,1566831.0,Travisville,21,,,123,84,31324.48
3120,Commercial,161.6,Under Construction,1832459.91,Hernandezview,17,,,397,115,33968.92
3121,Commercial,233.11,Under Construction,1685789.82,West Jason,7,,,82,61,48532.84
3122,Commercial,438.66,Reserved,1591908.4,Margarettown,27,,,154,45,52717.52
3123,Studio,35.45,Reserved,1349077.45,Adrienneland,20,,,80,40,14449.56
3124,Commercial,74.09,Sold,1353328.99,Mirandaberg,11,735,3713,107,153,
3125,Commercial,344.93,Reserved,1060067.68,Port Kevinmouth,14,,,186,57,40866.23
3126,Apartment,238.23,Available,1120860.37,Osbornshire,24,,,4,37,18834.89
3127,Villa,193.78,Reserved,906999.3,Torresshire,23,,,172,142,39478.86
3128,Commercial,83.15,Available,276959.1,Schultzberg,25,,,355,152,40280.75
3129,Studio,261.71,Available,1103990.24,Port Reginald,13,2404,3329,245,161,10841.69
3130,Commercial,205.58,Under Construction,1984842.82,East Kylestad,27,,,340,124,53598.03
3131,Studio,326.57,Reserved,196784.83,New Benjaminshire,15,6371,3568,133,93,40883.77
3132,Apartment,135.01,Available,822365.55,Jenniferberg,20,,,140,142,13360.65
3133,Villa,356.94,Available,1639075.2,Dianemouth,25,,,141,169,37486.43
3134,Villa,312.21,Under Construction,630092.04,Cassidystad,3,,,274,69,27789.38
3135,Commercial,297.8,Under Construction,1609655.37,Adamsview,10,,,145,49,47927.41
3136,Commercial,154.15,Available,1937323.5,New Corybury,25,459,3289,285,51,27530.7
3137,Commercial,313.12,Reserved,1166512.48,Lake Michaelland,28,,,9,175,57019.39
3138,Commercial,109.41,Reserved,1703762.47,Matthewhaven,18,,,316,33,35439.03
3139,Villa,106.68,Reserved,211715.52,Markview,22,,,27,137,48350.37
3140,Villa,100.34,Sold,506941.37,Lake Michaelport,20,6390,216,318,10,
3141,Villa,441.05,Sold,1807289.09,East John,2,2178,6607,194,167,
3142,Studio,138.95,Available,1497824.95,West Danielhaven,1,,,136,145,32978.49
3143,Studio,385.46,Sold,1836835.83,South Travis,1,1346,248,337,112,
3144,Commercial,380.16,Reserved,568191.14,North Amyland,0,,,399,104,39132.71
3145,Commercial,51.7,Available,218904.5,Gordonland,5,3083,160,239,135,43384.57
3146,Commercial,45.13,Under Construction,1470424.27,Patriciatown,13,,,104,133,50743.5
3147,Apartment,192.68,Reserved,159859.07,South Brian,6,1672,2156,395,121,43403.15
3148,Commercial,420.82,Under Construction,1807069.91,Brianside,16,,,25,119,35549.94
3149,Commercial,130.46,Reserved,87670.28,Saundersville,21,,,181,139,42290.98
3150,Apartment,130.88,Reserved,2152498.56,Brittneymouth,4,902,7962,302,126,29049.12
3151,Villa,255.21,Reserved,1897144.53,Lake Vanessafort,18,,,219,68,47206.98
3152,Villa,301.7,Under Construction,2349157.95,North Tristanstad,18,,,282,130,58973.31
3153,Commercial,427.96,Under Construction,2069239.0,East Cindytown,3,,,362,30,42926.26
3154,Studio,310.28,Under Construction,304187.93,South Kathrynview,10,,,140,59,17746.09
3155,Studio,37.36,Sold,386654.18,Doyleland,28,2661,28,338,173,
3156,Villa,217.28,Sold,409014.55,Franklintown,10,6768,2901,185,142,
3157,Apartment,409.19,Sold,2023963.0,Petersonmouth,24,6665,773,254,180,
3158,Commercial,64.72,Under Construction,659838.6,Hendersonfurt,15,,,346,39,49506.17
3159,Commercial,368.26,Under Construction,2366353.85,North Gregory,24,,,116,111,59857.77
3160,Apartment,440.15,Reserved,1054838.07,West Brittney,21,864,356,103,91,16519.05
3161,Villa,349.74,Reserved,783218.59,Hoffmanland,30,,,315,158,48771.22
3162,Apartment,256.59,Sold,1995121.82,Hillborough,1,2649,1622,14,146,
3163,Apartment,149.49,Available,1294666.92,West Devin,24,,,385,9,34713.38
3164,Commercial,426.39,Under Construction,703164.06,Jacobsonhaven,7,,,102,20,56327.92
3165,Studio,369.02,Reserved,1840690.43,Russelltown,19,,,116,116,47638.48
3166,Apartment,286.25,Sold,647996.03,Lake Miguelport,2,2601,6311,17,54,
3167,Commercial,113.64,Available,2172536.52,East Denise,3,,,354,153,44058.09
3168,Commercial,123.48,Sold,1556978.75,Jeremyport,6,6234,7948,4,32,
3169,Studio,220.73,Reserved,438705.17,Mccoyberg,27,,,63,143,32847.71
3170,Studio,151.83,Available,285798.1,New Sarahstad,17,,,89,39,29083.58
3171,Apartment,279.9,Available,164920.71,Ravenfurt,11,2427,3507,336,84,25321.38
3172,Apartment,141.93,Reserved,125093.95,Spencerstad,10,,,325,41,9288.43
3173,Studio,92.7,Reserved,498041.91,Port Laurabury,17,,,391,149,48595.9
3174,Commercial,217.39,Under Construction,410360.68,South Stevenbury,23,,,48,23,7817.22
3175,Apartment,158.65,Reserved,2005138.02,South John,4,,,61,57,23138.67
3176,Commercial,101.36,Under Construction,1040084.64,Thompsonland,25,,,36,163,34208.07
3177,Villa,47.28,Available,1587722.41,East William,18,,,157,160,24915.84
3178,Villa,39.04,Reserved,1701029.03,Baldwinmouth,23,,,252,174,43318.48
3179,Apartment,295.97,Sold,887729.03,Evansmouth,8,4760,1227,81,74,
3180,Villa,254.79,Sold,998536.38,New Pamelabury,15,6809,6310,146,98,
3181,Apartment,325.76,Sold,1479771.46,Lake Nicolestad,13,4334,7539,160,77,
3182,Commercial,68.95,Sold,1625579.22,South Madison,6,5233,1609,13,156,
3183,Apartment,320.2,Sold,958220.34,East Kyletown,12,4839,1842,90,159,
3184,Apartment,398.45,Under Construction,2115385.17,Lake Timothy,27,,,375,58,12159.66
3185,Apartment,410.27,Reserved,1130137.31,Carpenterhaven,0,,,331,72,43977.48
3186,Commercial,372.85,Available,1287525.43,North Jamesmouth,7,,,112,29,25147.91
3187,Commercial,414.91,Sold,615591.2,Brianshire,15,6657,7089,104,6,
3188,Commercial,141.64,Reserved,935969.77,Clarkbury,9,5019,3280,196,20,51849.02
3189,Apartment,424.6,Under Construction,589165.9,Port Chelseafurt,10,,,288,178,52104.47
3190,Commercial,142.15,Available,2428071.05,West Stanleyberg,27,,,239,65,36649.66
3191,Studio,37.94,Available,133618.26,Fieldsbury,10,,,395,40,10554.1
3192,Villa,112.84,Under Construction,1930666.85,Geoffreystad,23,,,220,33,14920.42
3193,Apartment,437.19,Under Construction,1608474.54,Ashleychester,6,,,210,20,42166.02
3194,Studio,125.39,Reserved,2237130.47,Navarrochester,7,,,261,76,40733.25
3195,Villa,393.73,Sold,2393378.69,North Williamtown,13,5300,6622,116,42,
3196,Commercial,87.14,Under Construction,286638.71,Buckville,5,,,119,123,48597.65
3197,Commercial,394.44,Under Construction,1480215.48,Eatontown,6,,,138,84,23228.03
3198,Villa,305.84,Reserved,798876.98,Bradychester,26,,,222,53,15826.37
3199,Villa,237.58,Under Construction,579576.88,Lake Justinside,10,,,65,180,30054.81
3200,Commercial,431.99,Available,2107470.89,North Anthonyberg,22,,,235,68,56614.59
3201,Commercial,369.63,Available,919139.79,New Tracyport,13,,,203,106,49098.62
3202,Commercial,418.01,Available,2370237.68,East Christophermouth,10,,,157,91,41625.48
3203,Villa,122.72,Under Construction,147336.43,Murphyville,20,,,321,82,10537.61
3204,Studio,435.7,Sold,1182137.22,Port Josephberg,23,4720,5303,36,116,
3205,Villa,389.82,Reserved,1189358.18,Barbaraburgh,30,,,153,151,40327.42
3206,Villa,45.02,Sold,662169.11,New Joshua,17,3935,1673,132,137,
3207,Commercial,216.05,Under Construction,1595046.07,West Ethanville,13,,,39,2,11948.23
3208,Studio,352.29,Under Construction,942791.53,New Mitchellhaven,19,,,129,138,49411.25
3209,Apartment,75.66,Reserved,1715403.64,North Erictown,24,,,215,153,19013.04
3210,Commercial,365.08,Under Construction,1035317.55,New Pamelaside,20,,,58,55,40590.28
